geoid,avgbrdist,medbrdist,stdbrdist,count,areasqft,countbldg,bldgareaft,pctcbbldg,dist_bldg_hght,avgbrdist_meters,avgbrdist_logtran
3.60471E+14,6.473679114,0,20.76320166,14174,172155,54,75524.90083,0.438702918,4.68503,1.973177394,142592.2716
3.60471E+14,7.296687622,0,24.39882597,5062,168547,53,65483.11046,0.388515432,4.153647,2.224030387,160720.2403
3.60471E+14,8.954422283,0,27.39087923,1649,48206.7,16,19454.81574,0.403570785,3.771615,2.729307912,197234.2761
3.60471E+14,5.358502521,0,18.97884581,1290,214214,20,71911.52953,0.335699485,5.598168,1.633271568,118028.8725
3.6047E+14,7.857649218,0,21.5313805,7946,119592,37,55996.07719,0.468225945,6.665562,2.395011482,173076.2417
3.6047E+14,12.52366703,0,24.57183529,1107,62283.5,2,36273.81632,0.58239849,28.608739,3.81721371,275852.1234
3.6047E+14,6.944796528,0,22.60269831,2617,74759.8,13,32388.50661,0.43323426,8.159132,2.116773982,152969.3232
3.6047E+14,6.107104788,0,19.68220859,11864,95777.1,13,42817.51943,0.44705383,3.756939,1.861445539,134517.9347
3.6047E+14,5.562820256,0,19.32117514,5014,163337,47,56850.92334,0.348059064,4.145534,1.695547614,122529.2701
3.6047E+14,9.646657546,0,20.89745699,1221,88694.1,17,37416.94765,0.421865126,2.415169,2.94030122,212481.7725
3.6047E+14,6.311747993,0,25.56621061,3242,123665,38,51214.6334,0.414140083,4.560095,1.923820788,139025.5013
3.6047E+14,8.04940558,0,21.23118878,2606,106542,18,56666.73611,0.531872277,5.334423,2.453458821,177299.9567
3.6047E+14,5.770993915,0,19.43442187,11547,127015,34,57268.67275,0.450881177,5.366682,1.758998945,127114.6001
3.60471E+14,6.242517876,0,20.37621853,9023,98679.9,12,50703.31897,0.513816076,5.831156,1.902719449,137500.6065
3.60471E+14,6.058798675,0,18.29834173,15810,127218,5,83263.16687,0.654492028,6.146091,1.846721836,133453.9218
3.60471E+14,6.554498858,0,20.45110372,4393,215354,43,101754.5965,0.472499217,6.868285,1.997811252,144372.4449
3.6047E+14,8.924984239,0,23.1273651,7471,118240,13,51132.17809,0.432443996,8.452784,2.720335196,196585.8601
3.6047E+14,16.89095012,0,30.08601966,4619,85765.8,12,47045.34609,0.548532703,35.599398,5.148361596,372047.935
3.6047E+14,5.544508558,0,15.07566629,1006,81893.8,7,30947.9462,0.377903409,2.311284,1.689966209,122125.9281
3.6047E+14,7.268081948,0,26.11318595,3492,110465,13,50836.63962,0.460205854,3.029728,2.215311378,160090.1584
3.60471E+14,5.824205423,0,20.43804739,15595,134586,33,68617.01365,0.509837677,7.009912,1.775217813,128286.6615
3.60471E+14,6.606502374,0,19.13234348,1914,202996,43,103254.8972,0.508654837,3.680117,2.013661924,145517.8986
3.6047E+14,8.433364407,0,25.34239713,8839,118031,26,60639.83267,0.513761916,9.552017,2.570489471,185757.2126
3.6047E+14,6.68669629,0,20.03419049,2125,175864,39,90499.80844,0.514601103,6.84525,2.038105029,147284.2871
3.6047E+14,6.878028917,0,20.71138396,7507,118869,9,49617.28853,0.417411508,10.480261,2.096423214,151498.6687
3.60471E+14,8.019485199,0,19.39786539,2621,103138,23,41917.5932,0.406422397,3.421995,2.444339089,176640.9164
3.60471E+14,5.912404387,0,20.10260165,24649,122861,29,57751.99344,0.470059608,4.588242,1.802100857,130229.373
3.60471E+14,7.468169511,0,21.76067615,1111,203456,23,81171.82401,0.398965005,3.324186,2.276298067,164497.3803
3.6047E+14,11.1950835,0,25.60254095,15245,189031,16,70229.08809,0.371521539,4.94653,3.41226145,246588.1237
3.6047E+14,8.365001347,0,32.76561274,1527,103532,34,39022.2274,0.376909819,5.359743,2.549652411,184251.416
3.6047E+14,6.796752169,0,17.81683497,3348,115815,32,45856.88326,0.39594943,5.450654,2.071650061,149708.4292
3.6047E+14,4.466440412,0,19.68583026,14239,88698.2,28,30776.60084,0.346981121,4.963899,1.361371038,98379.89696
3.6047E+14,7.393209177,0,23.07583539,11428,241715,75,89229.44011,0.369151439,3.624183,2.253450157,162846.269
3.60471E+14,7.859583413,0,19.99066245,2260,76869,27,33264.82077,0.432746891,4.047474,2.395601024,173118.8452
3.60471E+14,4.961520024,0,18.0059709,29584,90578.6,26,40843.59383,0.450918802,4.478598,1.512271303,109284.7511
3.60471E+14,6.769299919,0,20.7628183,4206,211049,23,108703.1006,0.51506096,7.781547,2.063282615,149103.7531
3.6047E+14,9.457876368,0,24.54083757,3447,131648,15,90013.58437,0.683744412,8.931374,2.882760717,208323.5903
3.6047E+14,12.40035496,0,23.93387183,1730,110766,21,46546.07104,0.420219842,2.91567,3.779628192,273135.9944
3.6047E+14,7.074471847,0,21.12656407,8553,257448,49,98661.44627,0.383228637,5.324087,2.156299019,155825.6121
3.60471E+14,6.649895768,0,19.91590147,9246,108804,19,49573.84248,0.455625184,5.572374,2.02688823,146473.7017
3.60472E+14,6.303211426,0,21.87781654,1539,203049,44,101508.7365,0.499922366,3.636819,1.921218843,138837.4709
3.60471E+14,5.960103022,0,21.40260767,8391,55278.1,13,20753.70534,0.375441727,4.951129,1.816639401,131280.0053
3.60471E+14,7.317988454,0,23.25975553,3324,88544.1,19,33691.72518,0.380507851,6.084434,2.230522881,161189.4224
3.6047E+14,5.473554295,0,21.09676876,6340,75357.8,6,26290.25352,0.34887236,2.568734,1.668339349,120563.0565
3.60471E+14,7.157364406,0,25.55753173,2606,120201,41,40705.63471,0.33864639,3.15939,2.181564671,157651.4423
3.6047E+14,7.273419987,0,19.50818208,2655,111453,18,45374.14804,0.407114641,5.484203,2.216938412,160207.7366
3.6047E+14,7.155575893,0,18.17577744,1365,104449,11,42434.4195,0.406269275,3.809331,2.181019532,157612.0476
3.60471E+14,4.511897831,0,16.91593627,23063,156743,56,57563.59783,0.367248284,3.634587,1.375226459,99381.16325
3.6047E+14,7.809924741,0,25.13049885,7507,177552,23,87742.09667,0.494176898,5.003322,2.380465061,172025.0402
3.60471E+14,4.708216149,0,16.95333319,37150,132061,43,58701.79914,0.444505184,4.922766,1.435064282,103705.362
3.6047E+14,6.359682862,0,18.55371607,9511,137830,47,54364.37697,0.394430653,5.138849,1.938431336,140081.337
3.6047E+14,5.808726273,0,19.94127823,15378,142505,47,56360.99943,0.395501908,5.540385,1.770499768,127945.7106
3.6047E+14,6.593510113,0,21.833755,16859,229708,72,106208.4936,0.462363059,5.110419,2.009701882,145231.725
3.6047E+14,5.462871984,0,21.23639047,10250,206511,67,70868.80211,0.343172045,4.415914,1.665083381,120327.7629
3.6047E+14,6.345091567,0,22.5270869,9660,154916,13,53753.42429,0.346984329,4.727494,1.93398391,139759.9424
3.6047E+14,7.342607385,0,18.9391728,1092,202176,62,81452.0342,0.402876871,4.656402,2.238026731,161731.6904
3.6047E+14,5.482375329,0,18.82438858,12618,209117,63,79322.74793,0.379322331,4.801534,1.671028,120757.3527
3.6047E+14,6.124637037,0,19.54756851,9257,205957,41,79172.6335,0.384413414,5.206387,1.866789369,134904.1082
3.6047E+14,5.563599954,0,20.51400269,13731,205849,27,80025.19596,0.388756788,9.248541,1.695785266,122546.4441
3.6047E+14,6.72813739,0,20.52742317,2421,168682,44,80797.90736,0.478995431,3.274312,2.050736276,148197.0881
3.6047E+14,6.81597927,0,23.32723443,9109,198721,77,74200.53507,0.373390508,4.404637,2.077510481,150131.9342
3.6047E+14,7.320314925,0,21.75021408,5010,202224,68,76749.04418,0.379524904,5.218046,2.231231989,161240.6663
3.6047E+14,7.719661538,0,20.66937053,4275,200972,78,71739.66735,0.356963494,4.622738,2.352952837,170036.8608
3.6047E+14,7.593111639,0,24.86601297,5934,201660,62,85800.21754,0.425469689,5.819636,2.314380427,167249.4138
3.6047E+14,8.268273474,0,24.39506601,4639,201699,58,84127.13448,0.417092472,5.909259,2.520169755,182120.8429
3.6047E+14,5.978182554,0,17.47525977,1044,203159,46,117986.873,0.580761241,5.455745,1.822150043,131678.2336
3.6047E+14,7.617320399,0,23.30350592,4117,202327,56,81395.49977,0.402296776,5.40471,2.321759258,167782.6472
3.6047E+14,6.681534971,0,26.29911423,3663,202428,61,86068.31615,0.425179897,5.160022,2.036531859,147170.6015
3.6047E+14,7.504633095,0,26.80807827,2495,195225,60,82747.94931,0.423859389,5.052194,2.287412167,165300.5442
3.6047E+14,6.993165749,0,21.56500021,7266,185541,64,62875.03735,0.338874089,4.362964,2.13151692,154034.7262
3.6047E+14,7.339139823,0,23.07235225,4733,146480,22,52386.45027,0.357635515,6.71061,2.236969818,161655.3123
3.6047E+14,7.092368814,0,19.77728185,10395,425306,27,180964.3891,0.425492208,10.749665,2.161754014,156219.8191
3.6047E+14,6.971978531,0,23.02186801,1436,118752,34,40006.72301,0.336893046,4.093544,2.125059056,153568.0466
3.6047E+14,7.034611234,0,21.01654114,3860,206196,60,72095.89317,0.34964739,4.433554,2.144149504,154947.6237
3.6047E+14,6.476038923,0,16.88058557,1675,110935,29,37342.18603,0.336613206,4.889756,1.973896664,142644.2498
3.6047E+14,7.348549166,0,24.92482407,3532,214472,61,80874.95894,0.377088659,5.060637,2.239837786,161862.5668
3.6047E+14,7.731108459,0,22.76808962,1457,214733,77,74905.3124,0.34883,4.141003,2.356441858,170288.996
3.6047E+14,7.844893461,0,24.31854404,1797,221366,59,77548.91401,0.350319896,3.869139,2.391123527,172795.2775
3.6047E+14,7.253400247,0,21.33878733,1144,220926,65,81773.9214,0.370141683,4.374818,2.210836395,159766.7724
3.6047E+14,7.140599817,0,20.97820181,1743,221332,77,78128.97411,0.352994479,4.471228,2.176454824,157282.1776
3.6047E+14,6.819891141,0,25.50123769,4864,103141,17,36313.78506,0.352079048,4.166529,2.07870282,150218.0989
3.6047E+14,7.277286302,0,26.47945426,2787,228631,50,86565.62875,0.378625946,3.375138,2.218116865,160292.8978
3.6047E+14,6.817591337,0,20.39791676,5780,258383,32,110067.1788,0.4259846,6.150128,2.07800184,150167.4424
3.6047E+14,7.739048565,0,24.21600266,2484,245496,26,87143.32109,0.354968395,4.707197,2.358862003,170463.8885
3.6047E+14,6.381243373,0,17.91551717,1850,228644,44,87732.23401,0.383706697,5.367277,1.94500298,140556.2389
3.6047E+14,7.151948928,0,18.58586012,1307,250762,47,90925.2873,0.362595957,5.372475,2.179914033,157532.1584
3.6047E+14,7.355022778,0,31.00994414,1104,221161,60,78889.45001,0.356705974,4.178524,2.241810943,162005.1576
3.6047E+14,5.375310387,0,22.67564978,3381,144149,13,52756.4076,0.365985249,2.641371,1.638394606,118399.0904
3.6047E+14,5.795690884,0,19.87109783,2117,187474,55,93930.57405,0.501032538,5.716986,1.766526581,127658.587
3.6047E+14,7.759023079,0,23.65037994,2221,187529,51,92780.23985,0.494751424,6.024833,2.364950234,170903.8564
3.6047E+14,7.15674896,0,18.19685905,1036,187655,58,85121.97671,0.453608892,5.166106,2.181377083,157637.8862
3.6047E+14,4.862904601,0,23.34579201,1605,56975,7,19833.50365,0.348108884,3.023906,1.482213322,107112.6019
3.6047E+14,6.337290479,0,18.06195586,1164,156567,13,55943.44822,0.357313152,7.152587,1.931606138,139588.112
3.60471E+14,8.12709792,0,18.35843508,1185,219581,11,95422.24339,0.434565119,7.872172,2.477139446,179011.2444
3.60471E+14,4.612160659,0,17.68578557,27628,98007.9,25,40174.41026,0.409909918,5.863778,1.405786569,101589.599
3.60471E+14,8.807576529,0,24.39594344,11818,124331,25,44996.9622,0.361912654,4.665799,2.684549326,193999.7831
3.60471E+14,11.05115006,0,30.55533367,1121,110041,23,41931.39286,0.381052452,4.278608,3.36839054,243417.7789
3.60471E+14,6.647331764,0,19.00749853,17003,117353,26,50414.73093,0.429598996,6.872907,2.026106722,146417.2257
3.60471E+14,7.513463902,0,21.20422812,3977,168597,57,64145.28225,0.380465146,4.446244,2.290103797,165495.0556
3.60471E+14,6.768573484,0,20.76519198,17468,242447,39,133352.24,0.550026356,7.841878,2.063061198,149087.7523
3.60471E+14,6.670856464,0,18.9611501,6685,170578,33,68274.85941,0.40025595,4.577682,2.03327705,146935.3917
3.60471E+14,6.962646432,0,21.76036378,1177,321243,97,107847.5156,0.335719426,3.364132,2.122214632,153362.4935
3.6047E+14,6.272175468,0,20.20115338,12731,106803,19,52863.43315,0.494962062,8.66245,1.911759083,138153.8584
3.6047E+14,5.955696593,0,18.50926588,15097,142467,42,57589.95001,0.404233612,5.497411,1.815296321,131182.9473
3.6047E+14,5.936958239,0,20.92827574,15816,214292,71,89292.08316,0.416684165,4.806664,1.809584871,130770.2076
3.6047E+14,6.306975015,0,22.90780189,13690,157417,33,65038.19869,0.413158672,5.678443,1.922365985,138920.3694
3.6047E+14,5.732687787,0,20.00399638,20672,209114,56,73556.36474,0.351752464,4.524899,1.747323237,126270.8514
3.6047E+14,6.497590148,0,20.44386681,8027,201511,54,78467.45228,0.389395379,4.848723,1.980465477,143118.9471
3.6047E+14,6.163899675,0,20.52916074,7433,198987,67,74940.16288,0.376608336,4.338572,1.878756621,135768.9253
3.6047E+14,6.743245842,0,18.57284241,1222,94715.8,34,33410.65995,0.352746426,3.791461,2.055341333,148529.8739
3.6047E+14,6.792126227,0,20.17875971,4414,201904,85,78997.33108,0.391261843,3.971755,2.070240074,149606.536
3.6047E+14,7.683883239,0,28.14223907,4868,201662,66,81846.81121,0.405861348,5.42175,2.342047611,169248.7913
3.6047E+14,7.931155985,0,21.66694562,4008,200650,20,94832.79326,0.472627926,11.002274,2.417416344,174695.336
3.6047E+14,7.770207572,0,21.40472158,4410,200876,77,77443.30294,0.385527903,4.752291,2.368359268,171150.2113
3.6047E+14,7.7014385,0,26.06920488,5983,230941,64,85033.58736,0.368204811,4.966554,2.347398455,169635.4717
3.6047E+14,7.547804547,0,22.76238066,3944,203131,62,85729.21396,0.422039049,6.16045,2.300570826,166251.4587
3.6047E+14,7.600183346,0,27.70257486,3789,203094,57,75637.17297,0.372424458,5.1046,2.316535884,167405.1785
3.6047E+14,6.864298293,0,25.51484503,2178,195131,61,72786.90972,0.373015614,3.739766,2.09223812,151196.2316
3.6047E+14,6.041818566,0,16.77492479,2714,176290,36,74849.65809,0.424582552,4.137325,1.841546299,133079.91
3.6047E+14,6.759611624,0,23.47243444,2371,210719,53,100681.9739,0.477802068,4.339032,2.060329623,148890.3542
3.6047E+14,6.533676557,0,19.19607681,1952,168338,54,64393.5027,0.382525055,4.063623,1.991464614,143913.8032
3.6047E+14,5.782483556,0,17.26874635,2344,214882,54,74097.70824,0.344829759,4.59119,1.762500988,127367.6763
3.6047E+14,6.712584756,0,19.00147242,1571,214747,71,72251.74242,0.336450532,3.932334,2.045995834,147854.5185
3.6047E+14,7.494537351,0,31.36332964,1381,221098,65,80218.18335,0.362817318,5.193944,2.284334985,165078.1706
3.6047E+14,6.592949968,0,22.05127177,6025,236116,54,101791.0069,0.431105926,6.831067,2.00953115,145219.387
3.6047E+14,6.049950365,0,17.46217128,1649,223408,62,91647.50087,0.410224794,4.265983,1.844024871,133259.0248
3.6047E+14,5.699944659,0,18.5428613,1100,227253,77,78841.54041,0.346932892,3.177758,1.737343132,125549.6361
3.6047E+14,6.547394855,0,18.18874223,1748,233150,74,84986.25747,0.364513221,3.784966,1.995645952,144215.9688
3.6047E+14,8.132909287,0,22.10550653,1052,221201,84,75492.24343,0.341283464,3.757546,2.478910751,179139.2482
3.6047E+14,7.570901976,0,19.7735485,1109,221306,77,77153.97629,0.348630296,3.796773,2.307610922,166760.2134
3.6047E+14,6.934694613,0,20.35309906,1104,221478,50,94015.39379,0.424490892,4.770806,2.113694918,152746.8137
3.6047E+14,5.546056867,0,19.89379358,2482,174984,52,65899.73167,0.376604328,3.294833,1.690438133,122160.0319
3.6047E+14,6.996597353,0,19.47667307,4426,174498,42,85003.59526,0.487132204,6.08943,2.132562873,154110.3123
3.6047E+14,6.960490663,0,21.0243773,2853,174883,51,79709.77437,0.455789153,5.260571,2.121557554,153315.0095
3.6047E+14,6.72232428,0,19.45791363,1227,187320,46,76603.90964,0.408946774,5.517416,2.048964441,148069.0458
3.6047E+14,6.730995392,0,16.73170211,1117,136798,1,64782.03504,0.473559811,24.503282,2.051607395,148260.0398
3.60471E+14,5.158495372,0,18.53364289,16049,117501,21,40554.35887,0.345140542,5.075543,1.57230939,113623.4219
3.60471E+14,7.953327129,0,26.63238442,3264,165062,28,102403.3694,0.620393363,5.124473,2.424174109,175183.688
3.60471E+14,6.666521654,0,19.53297456,13756,241580,68,92757.88922,0.383963446,5.453993,2.0319558,146839.9112
3.60471E+14,6.048561951,0,19.46432871,13454,181822,58,65933.27336,0.362625388,4.186247,1.843601683,133228.4429
3.60471E+14,7.758097806,0,22.92146521,4478,178994,62,70584.13551,0.394337997,4.437365,2.364668211,170883.476
3.60471E+14,7.179072164,0,24.75250431,5555,240912,85,102681.0653,0.426218143,4.975521,2.188181196,158129.5875
3.6047E+14,7.317516541,0,22.00259634,24007,108481,2,45007.48108,0.414888147,37.671356,2.230379042,161179.0278
3.6047E+14,7.671656002,0,22.53220403,5800,114917,27,59662.47852,0.519178873,6.433609,2.338320749,168979.4685
3.6047E+14,6.065924215,0,18.19863964,12506,150286,49,62388.81078,0.415133883,5.32945,1.848893701,133610.8722
3.6047E+14,6.023458242,0,20.16359273,3599,207108,64,69676.15945,0.336424278,3.747616,1.835950072,132675.4969
3.6047E+14,6.759780643,0,18.78843109,2866,195514,50,68314.61642,0.349410356,4.642752,2.06038114,148894.0771
3.6047E+14,7.084633524,0,20.51286585,5150,193402,51,82032.55419,0.424155666,5.152444,2.159396298,156049.438
3.6047E+14,6.189896483,0,18.74200394,1276,205332,78,73332.74068,0.35714229,2.880286,1.886680448,136341.5432
3.6047E+14,6.959689623,0,20.72142068,4456,145703,42,53506.98451,0.367233238,6.359118,2.121313397,153297.3654
3.6047E+14,5.25376057,0,19.27257353,7959,172996,39,61501.61532,0.355508886,7.405633,1.601346222,115721.7775
3.6047E+14,6.458335585,0,19.82448568,1960,108900,30,39353.06714,0.361368844,4.688046,1.968500686,142254.3079
3.6047E+14,7.0120081,0,24.09487726,2238,206442,48,81593.56318,0.395237225,6.02484,2.137260069,154449.7566
3.6047E+14,6.908248778,0,21.17315834,7021,296194,80,108912.2756,0.367705881,4.874652,2.105634227,152164.3054
3.6047E+14,7.642849865,0,19.67069175,1166,237894,78,82848.98535,0.348260088,2.810323,2.329540639,168344.9711
3.6047E+14,6.233126774,0,24.86184809,4964,154761,39,53436.65239,0.345285003,3.450301,1.899857041,137293.7537
3.60471E+14,6.692850678,0,29.76233962,1154,211469,19,74616.98669,0.35285071,5.658247,2.039980887,147419.8465
3.60471E+14,6.647991748,0,22.13558672,1110,179114,35,68846.48414,0.384372434,6.185508,2.026307885,146431.7628
3.60471E+14,6.464406461,0,19.4934783,3302,171045,17,91766.9384,0.536507576,3.911894,1.970351089,142388.0278
3.60471E+14,7.029135545,0,18.62785569,7528,168417,59,66552.72415,0.395166308,4.39148,2.142480514,154827.0137
3.60471E+14,6.54721983,0,18.63111329,11993,187076,38,93880.78563,0.501832334,7.239304,1.995592604,144212.1136
3.60471E+14,7.436346429,0,20.33269995,3026,126845,40,51095.74396,0.402820324,4.635367,2.266598392,163796.4303
3.6047E+14,7.422916428,0,22.98641963,7015,113401,21,64153.23594,0.565720196,7.153337,2.262504927,163500.6148
3.6047E+14,8.65569458,0,24.73896069,6862,164538,31,61593.70395,0.374343337,6.974369,2.638255708,190654.3606
3.6047E+14,7.048655644,0,19.59789314,11283,117318,31,46355.1124,0.395123616,5.186369,2.14843024,155256.9724
3.6047E+14,6.379466326,0,19.63205349,3274,194919,36,76483.04008,0.392383709,5.578325,1.944461336,140517.0968
3.60471E+14,7.072837298,0,19.34128633,1442,155188,6,87275.25959,0.562384073,3.6157,2.155800808,155789.6088
3.60471E+14,7.050595473,0,23.95610942,4038,111948,14,44856.54531,0.400690904,7.520017,2.1490215,155299.7
3.6047E+14,9.039098737,0,26.66067405,3256,153127,5,61731.48283,0.403139112,7.203988,2.755117295,199099.3992
3.6047E+14,6.514101912,0,24.29404482,4220,1043900,23,389488.9588,0.373109454,3.769687,1.985498263,143482.643
3.6047E+14,5.260731541,0,18.0145669,1033,556524,3,197356.3824,0.354623309,3.080347,1.603470974,115875.3233
3.6047E+14,5.736078181,0,19.28425978,15739,195759,55,69609.72884,0.355588907,4.775885,1.74835663,126345.5299
3.6047E+14,6.158498808,0,20.14999891,12610,163199,53,67680.03906,0.414708663,5.03329,1.877110437,135649.9634
3.6047E+14,6.707047173,0,18.94856097,3854,201470,78,69840.53107,0.346654743,3.543466,2.044307978,147732.5452
3.6047E+14,7.297669752,0,21.39622664,9698,188543,47,86953.41983,0.461186148,5.810777,2.22432974,160741.8732
3.6047E+14,7.747655479,0,21.63090442,1899,207124,78,79148.00187,0.382128589,3.878647,2.36148539,170653.4684
3.6047E+14,6.568769906,0,23.19106636,4397,127357,33,64074.33778,0.503108096,5.381708,2.002161067,144686.7856
3.60471E+14,6.045515671,0,19.37679545,19988,97561.7,22,48078.19841,0.492797875,5.54615,1.842673177,133161.3441
3.60471E+14,6.796732692,0,19.65124664,2545,90354.1,19,35145.48636,0.388975003,5.77967,2.071644125,149708.0002
3.6047E+14,8.396064468,0,25.90497528,7745,196475,50,67382.14845,0.34295533,5.31308,2.55912045,184935.6268
3.6047E+14,5.830859732,0,21.8460295,13475,154644,46,63397.83903,0.409959902,5.117115,1.777246046,128433.2324
3.6047E+14,6.24741083,0,20.94007484,1754,120854,47,40559.83865,0.335610229,3.388921,1.904210821,137608.3809
3.6047E+14,8.583187493,0,27.89459676,5016,227570,53,99618.31392,0.437748007,7.672502,2.616155548,189057.2857
3.6047E+14,7.975358456,0,30.31799905,1926,202659,58,72756.69844,0.359010448,3.120014,2.430889257,175668.9602
3.60471E+14,6.737107701,0,20.70143133,14206,119769,19,53641.59434,0.447875446,8.250952,2.053470427,148394.6723
3.6047E+14,6.702506171,0,18.51637732,3365,244965,22,82883.38418,0.338347863,5.166575,2.042923881,147632.5229
3.6047E+14,7.028589584,0,21.9285032,3156,133991,54,45011.28097,0.335927644,3.16753,2.142314105,154814.9881
3.60471E+14,7.286296338,0,21.15728835,5802,94022.4,28,33479.85272,0.356083792,5.334565,2.220863124,160491.3571
3.6047E+14,10.21775213,0,24.14086089,2625,141674,24,47394.27007,0.334530472,7.07623,3.114370849,225060.9678
3.60471E+14,7.78399698,0,18.75115376,2699,115626,29,46994.94141,0.406439221,6.158136,2.37256228,171453.9432
3.60471E+14,8.784943743,0,32.51813333,1732,419711,27,144057.4633,0.343230135,7.076393,2.677650853,193501.2629
3.6047E+14,5.602027085,0,19.64249314,7610,153682,48,55085.10569,0.358435638,3.772424,1.707497856,123392.858
3.6047E+14,5.593738316,0,21.26262452,5937,95322,27,32402.81776,0.339930108,4.620175,1.704971439,123210.2857
3.6047E+14,6.727954245,0,21.0163095,8059,147010,55,56458.65389,0.38404635,4.077704,2.050680454,148193.054
3.6047E+14,6.9779186,0,22.59936815,8646,145850,52,50922.23642,0.349141148,4.031229,2.126869589,153698.8854
3.60471E+14,7.725853743,0,27.48331991,2460,138183,20,60205.5222,0.435694132,6.674242,2.354840221,170173.2532
3.6005E+14,7.365417927,0,20.68399056,1771,158824,21,77662.03557,0.488981738,5.818565,2.244979384,162234.126
3.6005E+14,10.08177299,0,27.69877537,1469,518663,5,248781.2373,0.479658733,9.793728,3.072924408,222065.828
3.6005E+14,7.719103562,0,24.7067584,2203,162583,6,67696.39379,0.416380518,9.853664,2.352782766,170024.5706
3.6005E+14,6.936177606,0,20.14165761,1191,366911,35,153315.0346,0.41785347,8.301612,2.114146934,152779.4788
3.6005E+14,9.039598934,0,27.50280091,2326,537401,7,345931.3938,0.643711854,27.957112,2.755269755,199110.4167
3.6005E+14,7.471261429,0,25.3642717,1618,73640.5,9,32071.84663,0.435519132,7.956777,2.277240483,164565.4843
3.6005E+14,7.336455444,0,20.37259584,1805,192592,16,75938.25384,0.394295993,5.157665,2.236151619,161596.1849
3.6005E+14,7.708779936,0,23.02499857,1447,252249,35,109973.5176,0.435972066,5.462142,2.349636125,169797.1776
3.6005E+14,8.300983581,0,20.92421297,1791,153100,6,58977.9265,0.385224863,9.501134,2.530139796,182841.3309
3.6005E+14,7.576548407,0,18.61718663,1375,296660,25,120462.3713,0.406062062,7.713086,2.309331954,166884.5843
3.6005E+14,7.356870145,0,18.70366915,1542,140389,5,55227.7287,0.393390712,11.400749,2.24237402,162045.8486
3.6005E+14,7.416738976,0,23.43502299,2182,240427,5,91725.17559,0.381509463,8.615267,2.26062204,163364.5474
3.6005E+14,8.37811993,0,22.71814636,4068,515006,2,255964.8885,0.497013411,23.422462,2.553650955,184540.3721
3.6005E+14,9.035360673,0,22.06069066,1102,170882,10,83181.67836,0.486778469,4.583403,2.753977933,199017.0628
3.6005E+14,5.949309879,0,19.17685967,2102,113001,19,52472.39705,0.464353387,3.182391,1.813349651,131042.2705
3.6005E+14,7.729992084,0,19.12219758,1054,103156,1,48163.21311,0.466896866,30.41601,2.356101587,170264.4062
3.6005E+14,8.297351903,0,24.15280179,1500,255552,10,88975.791,0.348170983,6.115395,2.52903286,182761.3379
3.6005E+14,6.790348603,0,20.93247457,1132,250739,47,94029.97804,0.375011379,3.671855,2.069698254,149567.3812
3.6005E+14,23.13219332,7.214749728,31.15886536,7043,151245,8,53843.26954,0.356000328,3.188316,7.050692524,509520.465
3.6005E+14,9.236787247,0,22.4159013,1450,201866,7,78511.53404,0.388928963,9.57689,2.815372753,203453.7783
3.6005E+14,11.66006933,0,29.52191448,1604,98015.3,11,39611.96234,0.404140602,3.485684,3.553989133,256830.1184
3.6005E+14,7.788516998,0,27.33146427,1204,270246,34,98220.35735,0.36344796,4.281732,2.373939981,171553.5033
3.6005E+14,6.745811581,0,17.80063214,1444,187188,7,73188.53555,0.390989463,7.730928,2.05612337,148586.3881
3.6005E+14,6.876533641,0,19.82526015,1292,188925,9,63540.27574,0.336325398,6.926901,2.095967454,151465.733
3.6005E+14,8.019259415,0,23.89092751,1037,229529,13,100211.424,0.436595916,8.624082,2.44427027,176635.9432
3.6005E+14,7.931064429,0,24.36482961,1229,341789,23,132598.7347,0.387954951,7.413787,2.417388438,174693.3194
3.6005E+14,8.594889598,0,21.67915634,1165,176466,21,60745.65474,0.344234327,6.08562,2.619722349,189315.0417
3.6005E+14,8.190957497,0,30.38734499,1194,292290,49,102254.8862,0.349840522,4.59354,2.496603845,180417.8451
3.6005E+14,9.328184569,0,28.43373551,1212,148915,5,58682.09316,0.394064353,4.691292,2.843230657,205466.9383
3.6005E+14,8.044029867,0,22.48574267,1008,248818,19,99266.75248,0.398953261,5.524107,2.451820303,177181.5487
3.6005E+14,12.34088293,0,25.72433021,1395,462185,3,269441.7621,0.582973835,15.882131,3.761501118,271826.0358
3.6005E+14,5.027766805,0,17.13914549,1386,110545,25,40716.54482,0.368325522,3.356,1.532463322,110743.9336
3.6005E+14,7.428474197,0,22.61280278,3081,252006,53,96345.65725,0.382314934,5.61463,2.264198935,163623.0328
3.6005E+14,5.892557464,0,17.3792187,3026,232893,1,96609.77649,0.414824733,24.263535,1.796051515,129792.2154
3.6005E+14,7.108411852,0,21.5309381,1676,222286,8,81951.87405,0.368677623,8.735772,2.166643933,156573.1905
3.6005E+14,7.618529187,0,20.66696905,1189,128650,10,49855.84838,0.387530885,5.525981,2.322127696,167809.2725
3.6005E+14,8.933469979,0,24.81767534,2907,206855,4,93008.05204,0.449629219,20.330005,2.722921649,196772.7709
3.6005E+14,7.280769049,0,20.53387917,1082,134730,4,46933.16952,0.348349807,7.756905,2.219178406,160369.6104
3.6005E+14,8.427285359,0,20.07869319,1993,142298,9,72503.23607,0.509516902,6.551751,2.568636577,185623.3127
